Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR1466622,2016-06-22 05:29:24,2016-06-22 06:20:50,951551,190310200,951551,200,110,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1466/ERR1466622,ERX1537099,15238579,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2500,ERP016000,PRJEB14362,,325750,ERS1200910,SAMEA4029800,simple,9606,Homo sapiens,a6c5e680-888a-11e5-b24b-68b59976a382,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA653334,,public,3BEC49DA09C9D2574AB40D2EE78E5837,0153ECF5C9A9E7EE6A8EBC7B2813DB1B
SRR4456325,2016-11-15 15:36:27,2016-10-27 09:54:43,240259,12012950,0,50,6,,https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/004351/SRR4456325,SRX2272444,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP092166,PRJNA350790,2,350790,SRS1763547,SAMN05947010,simple,9606,Homo sapiens,GSM2362298,,,,,,,no,,,,,GEO,SRA487223,,public,BC1CFDEA9367E1F7C13265D721D3E9DC,3E4F638E0C3E4948726FEF27B3F4B1A4
SRR1974684,2015-05-20 16:34:44,2015-04-23 15:14:04,2417069,729954838,2417069,302,345,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/001928/SRR1974684,SRX996002,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP057196,PRJNA281204,2,281204,SRS910500,SAMN03486223,simple,9606,Homo sapiens,GSM1658012,,,,,,,no,,,,,GEO,SRA259193,,public,F7469132174C1C0C73C51DCF8310988E,0DC04CF4D9F6F8B4CA489385787185A3
ERR1632398,2016-09-30 22:22:25,2016-10-05 23:33:15,69427,2985361,0,43,2,,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1632/ERR1632398,ERX1702731,HP1509101_A8_s,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP017126,PRJEB15401,,344141,ERS1350855,SAMEA4439406,simple,9606,Homo sapiens,SAMEA4439406,,,,,,,no,,,,,Asa Segerstolpe,ERA705448,,public,6F38C03685C6CD3F1E00B967D5A3ACD0,4724F1E040496D35C78E720D5B02B46F
SRR5191509,2017-01-23 16:58:06,2017-01-20 00:48:52,1116934,111693400,0,100,29,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005069/SRR5191509,SRX2507223,RHB1801_d0.RNA-seq.single.HiSeq2000,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP097299,PRJNA360884,,360884,SRS1931477,SAMN06244975,simple,9606,Homo sapiens,RHB1801_d0,,,,,Not applicable,,no,,,,,,SRA529116,,public,14D03D7AF573457CE8B20C0035A4EEDA,D5A82876AE43B9D63E3CAB9C81BF9473
SRR1918659,2015-07-10 13:37:29,2015-03-19 04:39:00,43750713,8750142600,43750713,200,3948,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/001873/SRR1918659,SRX959028,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056295,PRJNA278767,2,278767,SRS876127,SAMN03431006,simple,9606,Homo sapiens,GSM1636879,,,,,,,no,,,,,GEO,SRA247200,,public,34B992888BAA9840B938429572A9B652,0947487D3B7DADF321AF871DADB6BA42
SRR3541898,2016-08-31 16:14:25,2016-05-18 17:36:56,2392952,119647600,0,50,80,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003458/SRR3541898,SRX1773199,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075377,PRJNA322072,2,322072,SRS1444948,SAMN05012104,simple,9606,Homo sapiens,GSM2158494,,,,,,,no,,,,,GEO,SRA426887,,public,D262AE79AB878BE2E2ADDD8628EDDE77,0FC15EAFA07EB9C832C5CFB1788F4A39
SRR3617271,2016-11-14 13:22:38,2016-06-13 14:24:45,2271630,170757349,0,75,67,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003532/SRR3617271,SRX1813690,10th_C66_S126,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075970,PRJNA323853,,323853,SRS1476648,SAMN05190674,simple,9606,Homo sapiens,10th_C66_S126,,,,,female,,no,,,,,,SRA430378,,public,8B3A506DC2D1E81E5DFDAFFC975A1F33,339A66CA03342ED549AA97452AB195A6
SRR3471660,2016-09-07 16:09:14,2016-05-03 10:58:41,32378167,3237816700,0,100,2063,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471660,SRX1739018,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074274,PRJNA320361,2,320361,SRS1419224,SAMN04932904,simple,9606,Homo sapiens,GSM2141275,,,,,,,no,,,,,GEO,SRA422927,,public,92FDDCFE06BA85058ECA20DB49F0709C,37D6EFEA957CE5D4DA2F28BBF24A4EBA
SRR5510750,2017-08-17 16:15:28,2017-05-04 16:10:19,1474873,103241110,1474873,70,42,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005381/SRR5510750,SRX2784963,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP106481,PRJNA385514,2,385514,SRS2166974,SAMN06891878,simple,9606,Homo sapiens,GSM2599703,,,,,,,no,,,,,GEO,SRA559826,,public,2355F5F2D32E21D3475F954FFEBA2B84,55971C87E19A43A187AC7C66D509392E
SRR4050619,2017-01-19 16:24:32,2016-08-23 18:31:46,1598702,398631175,1597555,249,130,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003955/SRR4050619,SRX2040200,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066781,PRJNA304408,2,304408,SRS1633632,SAMN05608281,simple,9606,Homo sapiens,GSM2288964,,,,,,,no,,,,,GEO,SRA314130,,public,F140C681173C4B5C65AC2A7E3B1D5B93,592A1D7FF9276546D4E8231F44FA7260
SRR1699904,2015-06-24 13:03:30,2014-12-09 15:57:02,6587159,335945109,0,51,200,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001660/SRR1699904,SRX802428,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP050992,PRJNA269761,2,269761,SRS784588,SAMN03256615,simple,9606,Homo sapiens,GSM1562417,,,,,,,no,,,,,GEO,SRA212783,,public,4D815FB2342150C181C6CDBC3E7D3B4D,8F8903B59567AC9E5AE5A05E0F366C53
SRR5849879,2017-07-21 15:52:20,2017-07-19 15:04:20,19682169,3975798138,19682169,202,1594,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/005712/SRR5849879,SRX3020070,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP112902,PRJNA395053,,395053,SRS2369657,SAMN07370484,simple,9606,Homo sapiens,GSM2711314,,,,,,,no,,,,,GEO,SRA588932,,public,ED8014AB273E845DB2F56118C9A15507,843CC57306F32D5A360AEFF61AAF4902
SRR2558696,2015-10-05 12:32:08,2015-10-05 12:34:42,2092192,315046667,2092192,150,102,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/002498/SRR2558696,SRX1304675,34_2D_330Y_4-11-2015,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP064475,PRJNA296809,,296809,SRS1099348,SAMN04105278,simple,9606,Homo sapiens,34-2D-330Y,,,,,female,,no,,,,,BASESPACE,SRA302717,,public,68FC69B9FCDDC30292E842E7657DF023,19EFF6F02BAB49820751255CCDF4C408
SRR2966458,2016-04-08 12:46:10,2015-11-30 14:54:45,46400841,9280168200,46400841,200,6145,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002896/SRR2966458,SRX1455933,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066794,PRJNA304414,2,304414,SRS1183540,SAMN04301544,simple,9606,Homo sapiens,GSM1956979,,,,,,,no,,,,,GEO,SRA314158,,public,C05CBECEEE218C49D3724FBE579D6899,93906C7A15D70FC4D9D31AC3E523A56C
SRR1422075,2015-06-17 16:37:13,2014-06-17 15:39:19,35145856,3584877312,35145856,102,2310,,https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/001388/SRR1422075,SRX608337,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP043320,PRJNA252939,,252939,SRS639801,SAMN02864819,simple,9606,Homo sapiens,GSM1414497,,,,,,,no,,,,,GEO,SRA171009,,public,5C0B59CFE3E8BC520DA1EBBECDF033C7,91F08F1738990042A40CC327C7134C4D
SRR2939147,2015-11-20 15:53:10,2015-11-20 15:44:43,69981240,13996248000,69981240,200,9293,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002870/SRR2939147,SRX480786,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP039361,PRJNA239897,2,239897,SRS565623,SAMN02671309,simple,9606,Homo sapiens,GSM1338810,,,,,,,no,,,,,GEO,SRA143649,,public,38EC39183361A47D15B9DAD1D3DA8206,BD8A8FDD88C390AF7E7DFA5F707E4218
SRR1295200,2014-06-12 16:16:06,2014-05-21 16:28:32,4548108,227405400,4548108,50,162,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/001264/SRR1295200,SRX549814,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP042161,PRJNA248302,2,248302,SRS617721,SAMN02797282,simple,9606,Homo sapiens,GSM1396107,,,,,,,no,,,,,GEO,SRA166615,,public,0B6EE6DAC7C0DA2FDCE57E8A8E8B7BFF,3736C7963B07F77FCFEE4D6DE094D26C
SRR1182586,2014-07-18 08:54:04,2014-03-04 13:46:26,6830408,409824480,6830408,60,192,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/001154/SRR1182586,SRX480998,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP039397,PRJNA240075,2,240075,SRS565772,SAMN02673113,simple,9606,Homo sapiens,GSM1339394,,,,,,,no,,,,,GEO,SRA143722,,public,A9E341F52DEBE6495AE3BBE1D48A51A7,DAA97F69BAE2A462043726A0171853E3
ERR1855946,2017-07-24 07:31:44,2017-07-24 08:30:23,14488703,2173305450,14488703,150,806,,https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR1855/ERR1855946,ERX1917846,unspecified,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 4000,ERP021686,PRJEB19633,,395533,ERS1571199,SAMEA99813418,simple,9606,Homo sapiens,56,,,,,,,no,,,,,ICR-T_ROBINS,ERA821182,,public,51D3D4C8E0121F4262F4F4C6ACFC87B6,EC17B66DBD7596418089831F39415DDC
SRR3143043,2016-09-22 16:48:13,2016-02-03 14:14:51,596280,29814000,0,50,11,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003069/SRR3143043,SRX1559537,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP069243,PRJNA310751,2,310751,SRS1274263,SAMN04455190,simple,9606,Homo sapiens,GSM2054135,,,,,,,no,,,,,GEO,SRA346428,,public,D9AE66BA37793776650E0679E3C6D20B,F230F122D50F9DD9AB0A5A0665C329C3
SRR1608494,2015-07-10 13:21:07,2014-10-08 22:12:54,26722989,5344597800,26722989,200,3215,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001570/SRR1608494,SRX729553,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048759,PRJNA263397,2,263397,SRS718879,SAMN03100202,simple,9606,Homo sapiens,GSM1521544,,,,,,,no,,,,,GEO,SRA189062,,public,F738C3359A042F263F1422E19D139B88,E9AC6378FE2AA095777EA5A3B24EDFE1
ERR1274917,2016-02-22 11:11:27,2016-02-27 14:25:47,22943143,3441471450,22943143,150,581,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era13/ERR/ERR1274/ERR1274917,ERX1346505,15170843,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP007111,PRJEB7388,,281189,ERS1148779,SAMEA2536405,simple,9606,Homo sapiens,SAMEA2536405,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA565054,,public,12500639615606518FAAF9F4EE30BD05,C4A531332EA29CDE9615120FCE501EA3
SRR3189110,2016-12-02 02:19:01,2016-02-25 15:15:10,9744504,1461675600,9744504,150,811,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003114/SRR3189110,SRX1601427,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP070836,PRJNA313203,2,313203,SRS1311319,SAMN04516746,simple,9606,Homo sapiens,GSM2072159,,,,,,,no,,,,,GEO,SRA357648,,public,B812301A24EC5A6D32BD51FCB690DD4A,53465771C0429DB648424138C6A360D3
SRR1373452,2014-10-27 16:00:11,2014-06-10 14:16:11,42867392,4201004416,42867392,98,2573,,https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/001341/SRR1373452,SRX587780,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP043080,PRJNA252189,2,252189,SRS633571,SAMN02849496,simple,9606,Homo sapiens,GSM1407390,,,,,,,no,,,,,GEO,SRA169830,,public,CDAC408EB5AE2F6B41080F5A905CF7A6,3E849A61F49C640C01371AA7F7A955A2
SRR4000949,2017-03-14 18:36:04,2016-08-04 18:11:35,24459670,3668950500,24459670,150,2230,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003907/SRR4000949,SRX2001202,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP080962,PRJNA336575,,336575,SRS1601824,SAMN05513417,simple,9606,Homo sapiens,GSM2262398,,,,,,,no,,,,,GEO,SRA448510,,public,390E00CF0E39004246F29A5383500BC8,6B9B03CD8608F7AE5056953D30B6AEE6
SRR5422667,2017-04-13 13:47:23,2017-04-06 10:58:22,2512496,149352535,0,59,65,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005295/SRR5422667,SRX2714171,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP103204,PRJNA381890,,381890,SRS2105383,SAMN06691171,simple,9606,Homo sapiens,GSM2565583,,,,,,,no,,,,,GEO,SRA552115,,public,9E4EA3233E8B9330B3CBA8EDCC2113DE,351F751C588B698DD903EE0D655263C0
SRR2145819,2016-02-10 16:20:13,2015-08-05 11:30:39,11318098,1131809800,11318098,100,675,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002095/SRR2145819,SRX1133825,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062046,PRJNA291978,2,291978,SRS1023801,SAMN03959338,simple,9606,Homo sapiens,GSM1844479,,,,,,,no,,,,,GEO,SRA282184,,public,B7AA7481D3F49DEDAEAA525684CAA40B,ACFE04EEA910F2AFEA4A6D87346F09B6
SRR4058266,2016-10-06 16:17:16,2016-08-24 18:33:46,759912,34955952,0,46,36,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003963/SRR4058266,SRX2047633,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067844,PRJNA307121,2,307121,SRS1640132,SAMN05566479,simple,9606,Homo sapiens,GSM2271401,,,,,,,no,,,,,GEO,SRA323017,,public,2286D1E910BB7D985074548716B11A7D,B8A4EC095A2702BE8069A0C3ECF228A4
SRR3129460,2016-02-29 09:24:17,2016-01-28 01:07:30,912946,39256678,0,43,39,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003056/SRR3129460,SRX1549645,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP068970,PRJNA310000,2,310000,SRS1266516,SAMN04444552,simple,9606,Homo sapiens,GSM2048586,,,,,,,no,,,,,GEO,SRA342085,,public,3D343AE0DE9E584CED755F847A0E9028,69CCC32B239C01FFB069EA0565CA7D75
SRR5290225,2017-05-15 17:09:40,2017-02-27 11:56:08,2547239,129909189,0,51,47,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005166/SRR5290225,SRX2592948,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP067759,PRJNA306878,2,306878,SRS2014199,SAMN06464755,simple,9606,Homo sapiens,GSM2508657,,,,,,,no,,,,,GEO,SRA322626,,public,8C3BB217C9CDF1023F21BA7DA41FFF8F,9A110AC605E993BEB34856F7C1B58585
SRR5374078,2017-06-22 00:01:29,2017-03-25 12:13:34,1415862,283172400,1415862,200,138,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005248/SRR5374078,SRX2669454,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP102427,PRJNA380268,2,380268,SRS2068816,SAMN06638839,simple,9606,Homo sapiens,GSM2547468,,,,,,,no,,,,,GEO,SRA548980,,public,13D0027430E9D8C05F34428D9DC653BB,4F0EDD17FE7AABE2BEB543A524FD356C
SRR3474902,2016-06-01 15:59:21,2016-05-04 11:14:03,5918781,1195593762,5918781,202,512,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003393/SRR3474902,SRX1741960,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074349,PRJNA320473,,320473,SRS1421442,SAMN04939979,simple,9606,Homo sapiens,GSM2142535,,,,,,,no,,,,,GEO,SRA423369,,public,76CBB9832D2781831BD2924D4F7B836B,DD30780E47AFEC5E3C7914664C9E63D2
SRR2050396,2015-08-18 16:39:08,2015-06-04 08:51:31,55893623,2850574773,0,51,1924,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/002002/SRR2050396,SRX1048217,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP059057,PRJNA285838,2,285838,SRS952610,SAMN03761190,simple,9606,Homo sapiens,GSM1703699,,,,,,,no,,,,,GEO,SRA271286,,public,1C510D992D9194F8C0252F6DB64B8D52,EDC7E3B8621D65140D9F577B3CBCF0CB
SRR490309,2012-06-28 10:13:27,2012-08-12 02:36:44,4557,346332,0,76,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000478/SRR490309,SRX144089,GSM920986: CACAAG,RNA-Seq,CAGE,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP012461,PRJNA160981,2,160981,SRS310720,SAMN00862466,simple,9606,Homo sapiens,GSM920986,,,,,,,no,,,,,GEO,SRA052043,,public,5975252C1CE38B1339001B307EC05488,2ED8A85E3FDA4F8B0640D68D923D4D8F
ERR1751123,2017-06-01 16:37:29,2017-06-01 17:40:49,3106288,776572000,3106288,250,354,,https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR1751/ERR1751123,ERX1819352,do8265_p,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,295,25,ILLUMINA,Illumina HiSeq 2500,ERP020478,PRJEB18540,,388773,ERS1470160,SAMEA24034168,simple,9606,Homo sapiens,E-MTAB-5308:do8265,,,,,,,no,,,,,Lovorka Stojic,ERA775021,,public,ECBBBE348C963C52687A0AA3EDD0413C,19C1B7794E47DAC21BEDB8BF30ED2D4A
SRR5418034,2017-04-30 00:02:33,2017-04-05 12:14:38,2837668,286604468,0,101,138,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005291/SRR5418034,SRX2709588,METRO9001_Skin_B8,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103040,PRJNA379992,,379992,SRS2099105,SAMN06661595,simple,9606,Homo sapiens,METRO9001_Skin,,,,,female,,no,,,,,,SRA551684,,public,82EBB14B99C3F9E1BCFD228AD78B7C80,2B163FFB9962A447EE407312691FFDFA
SRR372661,2012-04-02 14:37:14,2012-01-21 15:05:50,42585263,1490484205,0,35,1258,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/000363/SRR372661,SRX107272,GSM838113: 642T,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP009408,PRJNA148363,,148363,SRS280714,SAMN00760363,simple,9606,Homo sapiens,GSM838113,,,,,,,no,,,,,GEO,SRA048167,,public,2E6049626F5B006B52CA8AA43713ADC2,B7F18E0FF09D6DC4C14E756D04B5557B
SRR3304625,2016-12-29 16:04:19,2016-03-28 10:07:21,30389661,3038966100,0,100,1925,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003227/SRR3304625,SRX1665717,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072417,PRJNA316573,2,316573,SRS1364533,SAMN04585594,simple,9606,Homo sapiens,GSM2100092,,,,,,,no,,,,,GEO,SRA399135,,public,AB8BF14C6A815E74621DFFFA1E8D254E,1BA2D53DEFA360656177A50A223D142D
SRR3939561,2017-08-10 00:00:52,2016-07-21 15:30:25,1390987,209273637,1390987,150,77,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003847/SRR3939561,SRX1968593,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP079213,PRJNA330840,,330840,SRS1577979,SAMN05427393,simple,9606,Homo sapiens,GSM2247650,,,,,,,no,,,,,GEO,SRA442904,,public,72D9D2FAF07EFBFFF5228D8D2939C826,C69926B6E7E467A5EE08BCEFC95DD76D
SRR3939396,2017-08-10 00:00:42,2016-07-21 15:28:27,974406,146913624,974406,150,55,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003847/SRR3939396,SRX1968552,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP079213,PRJNA330840,,330840,SRS1577939,SAMN05427408,simple,9606,Homo sapiens,GSM2247609,,,,,,,no,,,,,GEO,SRA442904,,public,7F2672D4E5D91AE84BACA56370B2B9C4,8937A31EEF7390C27F692B5EE9442217
ERR1625599,2016-09-30 19:19:25,2016-09-30 04:17:56,3013776,150688800,0,50,68,GRCh38,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1625/ERR1625599,ERX1695964,16775949,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP016099,PRJEB14457,,342280,ERS1326489,SAMEA4415040,simple,9606,Homo sapiens,797394c0-33d4-11e6-9c22-68b599768938,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA703252,,public,BF77FCCD9F0B43B352946184026DA8EE,82708EB1491709DCC800A11518E0373C
SRR4247334,2016-09-30 15:56:21,2016-09-15 18:49:51,827894,59608368,827894,72,36,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004147/SRR4247334,SRX2167380,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1695282,SAMN05777047,simple,9606,Homo sapiens,GSM2312171,,,,,,,no,,,,,GEO,SRA472324,,public,50C0C30512F64CA8DE22A3D2F3CEA25A,EDCE187C73182146199DB6C9BC7E453D
SRR5174814,2017-03-12 12:13:07,2017-01-13 12:17:39,2627365,262736500,2627365,100,127,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005053/SRR5174814,SRX2491076,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096727,PRJNA361254,2,361254,SRS1921005,SAMN06228783,simple,9606,Homo sapiens,GSM2456616,,,,,,,no,,,,,GEO,SRA527201,,public,C9752662B90D8B987F41E674CDE8CAF7,1F492C5D0C4DD820A3FA3DB05C20D89B
SRR2932872,2016-04-16 09:48:04,2015-11-23 16:14:39,10616390,1061639000,10616390,100,498,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002864/SRR2932872,SRX1372412,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP065206,PRJNA299683,2,299683,SRS1130964,SAMN04211740,simple,9606,Homo sapiens,GSM1917099,,,,,,,no,,,,,GEO,SRA307028,,public,A8568FD76A2AC462FB46F0C134E6FF5F,EF03F2D9F37ED7538ACF85694ADC589F
SRR3213399,2016-12-22 16:38:15,2016-03-09 12:01:23,66248804,3378689004,0,51,2034,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003138/SRR3213399,SRX1620845,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP071331,PRJNA314765,2,314765,SRS1329621,SAMN04543019,simple,9606,Homo sapiens,GSM2084203,,,,,,,no,,,,,GEO,SRA382498,,public,2309885145A4D78FF8BFCF769E3AE85E,F3D9ECA8C53EF86915B81A90650EEB0C
SRR1207246,2016-01-22 16:31:03,2015-11-30 09:47:56,42973095,1718923800,0,40,1078,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/001178/SRR1207246,SRX502803,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP040679,PRJNA242934,2,242934,SRS583614,SAMN02711324,simple,9606,Homo sapiens,GSM1359239,,,,,,,no,,,,,GEO,SRA149706,,public,2E0BF94D5A2BD56DC49F95E4A37D7E30,FA3562390924BC2A155592D1BA5610F9
